student_id,school_id,school_year,term,subject,scale_score,proficient_flag
2003153,1063,2025,spring,ela,288.4,1
2003154,1003,2025,spring,ela,258.77,0
2003155,1048,2025,spring,ela,237.11,0
2003156,1031,2025,spring,ela,281.11,0
2003157,1018,2025,spring,ela,271.54,0
2003158,1062,2025,spring,ela,249.79,0
2003159,1017,2025,spring,ela,269.2,0
2003160,1051,2025,spring,ela,279.76,1
2003161,1008,2025,spring,ela,223.27,0
2003162,1068,2025,spring,ela,272.51,1
2003163,1037,2025,spring,ela,301.27,0
2003164,1010,2025,spring,ela,236.53,0
2003165,1038,2025,spring,ela,282.46,1
2003166,1039,2025,spring,ela,268.98,1
2003167,1011,2025,spring,ela,246.81,0
2003168,1060,2025,spring,ela,287.38,0
2003169,1057,2025,spring,ela,313.98,1
2003170,1075,2025,spring,ela,357.01,1
2003171,1072,2025,spring,ela,329.66,1
2003172,1065,2025,spring,ela,330.62,1
2003173,1059,2025,spring,ela,289.26,1
2003174,1075,2025,spring,ela,302.4,1
2003175,1033,2025,spring,ela,293.61,0
2003176,1065,2025,spring,ela,255.49,0
2003177,1089,2025,spring,ela,250.09,0
2003178,1008,2025,spring,ela,274.05,1
2003179,1017,2025,spring,ela,253.45,0
2003180,1001,2025,spring,ela,240.61,0
2003181,1042,2025,spring,ela,307.95,1
2003182,1031,2025,spring,ela,337.75,1
2003183,1050,2025,spring,ela,270.96,1
2003184,1034,2025,spring,ela,257.04,0
2003185,1085,2025,spring,ela,311.71,1
2003186,1007,2025,spring,ela,267.05,0
2003187,1033,2025,spring,ela,328.25,1
2003188,1028,2025,spring,ela,291.18,0
2003189,1017,2025,spring,ela,271.34,0
2003190,1076,2025,spring,ela,270.65,1
2003191,1046,2025,spring,ela,236.46,0
2003192,1075,2025,spring,ela,304.73,0
2003193,1008,2025,spring,ela,255.16,1
2003194,1027,2025,spring,ela,258.78,0
2003195,1054,2025,spring,ela,280.44,1
2003196,1005,2025,spring,ela,289.16,0
2003197,1033,2025,spring,ela,321.96,1
2003198,1014,2025,spring,ela,339.96,1
2003199,1076,2025,spring,ela,266.63,0
2003200,1086,2025,spring,ela,282.31,0
2003201,1085,2025,spring,ela,235.73,0
2003202,1031,2025,spring,ela,285.81,0
2003203,1015,2025,spring,ela,291.03,1
2003204,1028,2025,spring,ela,266.12,0
2003205,1050,2025,spring,ela,182.45,0
2003206,1037,2025,spring,ela,322.14,1
2003207,1051,2025,spring,ela,314.21,1
2003208,1009,2025,spring,ela,292.55,1
2003209,1067,2025,spring,ela,307.43,1
2003210,1034,2025,spring,ela,271.43,0
2003211,1011,2025,spring,ela,267.21,1
2003212,1085,2025,spring,ela,252.07,0
2003213,1015,2025,spring,ela,263.04,0
2003214,1039,2025,spring,ela,246.98,0
2003215,1071,2025,spring,ela,306.28,1
2003216,1077,2025,spring,ela,216.83,0
2003217,1031,2025,spring,ela,316.23,1
2003218,1056,2025,spring,ela,268.96,0
2003219,1089,2025,spring,ela,261.97,1
2003220,1090,2025,spring,ela,318.06,1
2003221,1047,2025,spring,ela,284.19,0
2003222,1035,2025,spring,ela,245.36,0
2003223,1031,2025,spring,ela,286.46,0
2003224,1032,2025,spring,ela,299.68,0
2003225,1062,2025,spring,ela,257.29,0
2003226,1055,2025,spring,ela,261.32,0
2003227,1071,2025,spring,ela,292.08,1
2003228,1052,2025,spring,ela,289.24,1
2003229,1048,2025,spring,ela,278.09,1
2003230,1014,2025,spring,ela,320.39,1
2003231,1024,2025,spring,ela,312.68,1
2003232,1072,2025,spring,ela,355.53,1
2003233,1075,2025,spring,ela,290.22,0
2003234,1012,2025,spring,ela,296.42,0
2003235,1075,2025,spring,ela,313.42,1
2003236,1029,2025,spring,ela,274.75,1
2003237,1055,2025,spring,ela,267.42,1
2003238,1077,2025,spring,ela,269.83,0
2003239,1069,2025,spring,ela,308.39,0
2003240,1028,2025,spring,ela,306.06,0
2003241,1056,2025,spring,ela,258.03,0
2003242,1004,2025,spring,ela,262.03,0
2003243,1084,2025,spring,ela,264.39,0
2003244,1031,2025,spring,ela,322.05,1
2003245,1016,2025,spring,ela,293.06,1
2003246,1033,2025,spring,ela,327.29,1
2003247,1035,2025,spring,ela,261.25,0
2003248,1001,2025,spring,ela,293.05,1
2003249,1067,2025,spring,ela,307.11,1
2003250,1072,2025,spring,ela,342.1,1
2003251,1022,2025,spring,ela,265.83,1
2003252,1017,2025,spring,ela,263.3,0
2003253,1036,2025,spring,ela,258.73,0
2003254,1075,2025,spring,ela,324.29,1
2003255,1040,2025,spring,ela,235.1,0
2003256,1078,2025,spring,ela,313.49,1
2003257,1024,2025,spring,ela,314.25,1
2003258,1077,2025,spring,ela,271.57,0
2003259,1013,2025,spring,ela,262.31,1
2003260,1059,2025,spring,ela,297.48,1
2003261,1036,2025,spring,ela,240.08,0
2003262,1012,2025,spring,ela,301.06,1
2003263,1032,2025,spring,ela,300.94,1
2003264,1080,2025,spring,ela,290.05,1
2003265,1078,2025,spring,ela,324.17,1
2003266,1054,2025,spring,ela,273.83,1
2003267,1077,2025,spring,ela,269.67,0
2003268,1028,2025,spring,ela,264.81,0
2003269,1010,2025,spring,ela,256.52,0
2003270,1032,2025,spring,ela,345.93,1
2003271,1050,2025,spring,ela,234.22,0
2003272,1022,2025,spring,ela,271.34,1
2003273,1081,2025,spring,ela,296.93,1
2003274,1033,2025,spring,ela,319.12,1
2003275,1086,2025,spring,ela,301.67,1
2003276,1007,2025,spring,ela,223.43,0
2003277,1011,2025,spring,ela,251.54,0
2003278,1043,2025,spring,ela,266.81,1
2003279,1040,2025,spring,ela,321.98,1
2003280,1005,2025,spring,ela,308.18,1
2003281,1022,2025,spring,ela,238.21,0
2003282,1049,2025,spring,ela,269.33,0
2003283,1016,2025,spring,ela,266.87,0
2003284,1024,2025,spring,ela,275.09,0
2003285,1058,2025,spring,ela,217.96,0
2003286,1047,2025,spring,ela,300.72,0
2003287,1051,2025,spring,ela,309.47,1
2003288,1029,2025,spring,ela,303.63,1
2003289,1034,2025,spring,ela,254.6,0
2003290,1036,2025,spring,ela,302.67,1
2003291,1031,2025,spring,ela,312.52,0
2003292,1075,2025,spring,ela,329.43,1
2003293,1014,2025,spring,ela,267.98,0
2003294,1028,2025,spring,ela,291.68,0
2003295,1063,2025,spring,ela,275.21,0
2003296,1069,2025,spring,ela,300.85,0
2003297,1027,2025,spring,ela,271.49,1
2003298,1068,2025,spring,ela,280.33,1
2003299,1049,2025,spring,ela,240.35,0
2003300,1060,2025,spring,ela,302.25,1
2003301,1001,2025,spring,ela,272.41,0
2003302,1031,2025,spring,ela,303.03,0
2003303,1029,2025,spring,ela,260.24,0
2003304,1038,2025,spring,ela,313.84,1
2003305,1004,2025,spring,ela,260.88,0
2003306,1051,2025,spring,ela,300.29,1
2003307,1056,2025,spring,ela,255.73,0
2003308,1087,2025,spring,ela,280.46,1
2003309,1015,2025,spring,ela,276.25,0
2003310,1076,2025,spring,ela,207.33,0
2003311,1057,2025,spring,ela,268.98,0
2003312,1088,2025,spring,ela,263.8,0
2003313,1016,2025,spring,ela,265.68,0
2003314,1017,2025,spring,ela,296.01,1
2003315,1057,2025,spring,ela,250.44,0
2003316,1019,2025,spring,ela,272.95,1
2003317,1017,2025,spring,ela,263.08,0
2003318,1014,2025,spring,ela,336.38,1
2003319,1014,2025,spring,ela,310.09,1
2003320,1029,2025,spring,ela,292.61,1
2003321,1014,2025,spring,ela,310.76,1
2003322,1079,2025,spring,ela,310.02,1
2003323,1069,2025,spring,ela,296.28,1
2003324,1052,2025,spring,ela,282.88,1
2003325,1090,2025,spring,ela,280.36,0
2003326,1026,2025,spring,ela,292.01,1
2003327,1046,2025,spring,ela,299.88,1
2003328,1032,2025,spring,ela,275.42,0
2003329,1051,2025,spring,ela,302.2,1
2003330,1018,2025,spring,ela,258.6,0
2003331,1047,2025,spring,ela,305.35,1
2003332,1041,2025,spring,ela,240.56,0
2003333,1014,2025,spring,ela,319.48,1
2003334,1016,2025,spring,ela,265.68,0
2003335,1032,2025,spring,ela,314.51,1
2003336,1034,2025,spring,ela,251.85,0
2003337,1065,2025,spring,ela,266.61,0
2003338,1028,2025,spring,ela,276.47,0
2003339,1033,2025,spring,ela,321.65,1
2003340,1006,2025,spring,ela,263.96,0
2003341,1009,2025,spring,ela,230.65,0
2003342,1057,2025,spring,ela,257.26,0
2003343,1074,2025,spring,ela,224.15,0
2003344,1067,2025,spring,ela,296.26,1
2003345,1014,2025,spring,ela,302.66,1
2003346,1008,2025,spring,ela,237.08,0
2003347,1055,2025,spring,ela,224.87,0
2003348,1012,2025,spring,ela,351.24,1
2003349,1081,2025,spring,ela,254.57,0
2003350,1026,2025,spring,ela,234.54,0
2003351,1031,2025,spring,ela,300.82,1
2003352,1053,2025,spring,ela,241.98,0
2003353,1071,2025,spring,ela,252.08,0
2003354,1031,2025,spring,ela,326.28,1
2003355,1018,2025,spring,ela,282.98,1
2003356,1072,2025,spring,ela,370.7,1
2003357,1021,2025,spring,ela,270.01,1
2003358,1069,2025,spring,ela,297.91,1
2003359,1057,2025,spring,ela,292.37,1
2003360,1033,2025,spring,ela,323.04,1
2003361,1001,2025,spring,ela,313.97,1
2003362,1036,2025,spring,ela,249.8,0
2003363,1014,2025,spring,ela,305.29,0
2003364,1066,2025,spring,ela,239.16,0
2003365,1070,2025,spring,ela,197.11,0
2003366,1090,2025,spring,ela,299.57,0
2003367,1079,2025,spring,ela,271.41,0
2003368,1037,2025,spring,ela,304.55,0
2003369,1086,2025,spring,ela,319.22,1
2003370,1086,2025,spring,ela,260.68,0
2003371,1022,2025,spring,ela,267.48,0
2003372,1072,2025,spring,ela,285.92,0
2003373,1064,2025,spring,ela,233.2,0
2003374,1059,2025,spring,ela,270.08,0
2003375,1015,2025,spring,ela,267.38,0
2003376,1065,2025,spring,ela,307.1,1
2003377,1013,2025,spring,ela,273.46,1
2003378,1042,2025,spring,ela,275.98,0
2003379,1049,2025,spring,ela,324.3,1
2003380,1005,2025,spring,ela,324.99,1
2003381,1056,2025,spring,ela,277.07,0
2003382,1014,2025,spring,ela,352.57,1
2003383,1019,2025,spring,ela,275.55,1
2003384,1031,2025,spring,ela,288.78,0
2003385,1005,2025,spring,ela,323.35,1
2003386,1072,2025,spring,ela,350.44,1
2003387,1069,2025,spring,ela,297.38,0
2003388,1036,2025,spring,ela,240.49,0
2003389,1048,2025,spring,ela,258.42,0
2003390,1014,2025,spring,ela,309.66,1
2003391,1062,2025,spring,ela,274.54,1
2003392,1017,2025,spring,ela,278.94,0
2003393,1018,2025,spring,ela,268.69,0
2003394,1028,2025,spring,ela,269.13,0
2003395,1090,2025,spring,ela,302.6,1
2003396,1084,2025,spring,ela,262.48,0
2003397,1090,2025,spring,ela,288.74,0
2003398,1034,2025,spring,ela,250.8,0
2003399,1080,2025,spring,ela,254.65,0
2003400,1060,2025,spring,ela,302.03,0
2003401,1052,2025,spring,ela,266.67,0
2003402,1011,2025,spring,ela,224.6,0
2003403,1056,2025,spring,ela,280.56,0
2003404,1046,2025,spring,ela,273.22,1
2003405,1036,2025,spring,ela,306.54,1
2003406,1003,2025,spring,ela,280.29,0
2003407,1032,2025,spring,ela,333.56,1
2003408,1032,2025,spring,ela,304.2,0
2003409,1078,2025,spring,ela,314.55,1
2003410,1083,2025,spring,ela,251.9,0
2003411,1047,2025,spring,ela,299.79,0
2003412,1086,2025,spring,ela,317.18,1
2003413,1061,2025,spring,ela,237.01,0
2003414,1073,2025,spring,ela,267.44,0
2003415,1006,2025,spring,ela,269.55,1
2003416,1071,2025,spring,ela,289.84,1
2003417,1031,2025,spring,ela,257.75,0
2003418,1015,2025,spring,ela,277.79,0
2003419,1021,2025,spring,ela,275.4,1
2003420,1005,2025,spring,ela,303.89,1
2003421,1034,2025,spring,ela,262.7,0
2003422,1090,2025,spring,ela,318.29,1
2003423,1087,2025,spring,ela,248.67,0
2003424,1037,2025,spring,ela,290.28,0
2003425,1090,2025,spring,ela,278.8,0
2003426,1045,2025,spring,ela,287.24,1
2003427,1001,2025,spring,ela,302.83,1
2003428,1067,2025,spring,ela,315.05,1
2003429,1067,2025,spring,ela,285.67,0
2003430,1037,2025,spring,ela,297.92,1
2003431,1066,2025,spring,ela,264.13,0
2003432,1004,2025,spring,ela,277.2,1
2003433,1059,2025,spring,ela,332.05,1
2003434,1086,2025,spring,ela,294.59,0
2003435,1074,2025,spring,ela,209.18,0
2003436,1024,2025,spring,ela,336.62,1
2003437,1022,2025,spring,ela,245.38,0
2003438,1038,2025,spring,ela,294.36,1
2003439,1042,2025,spring,ela,264.99,0
2003440,1014,2025,spring,ela,314.43,1
2003441,1085,2025,spring,ela,288.47,1
2003442,1085,2025,spring,ela,259.86,0
2003443,1040,2025,spring,ela,298.61,1
2003444,1019,2025,spring,ela,286.64,1
2003445,1047,2025,spring,ela,311.04,0
2003446,1086,2025,spring,ela,309.14,1
2003447,1012,2025,spring,ela,323.3,1
2003448,1051,2025,spring,ela,305.27,1
2003449,1032,2025,spring,ela,263.52,0
2003450,1065,2025,spring,ela,270.64,0
2003451,1004,2025,spring,ela,308.42,1
2003452,1029,2025,spring,ela,323.53,1
2003453,1021,2025,spring,ela,211.67,0
2003454,1055,2025,spring,ela,235.94,0
2003455,1020,2025,spring,ela,247.5,0
2003456,1012,2025,spring,ela,319.62,1
2003457,1022,2025,spring,ela,260.1,0
2003458,1078,2025,spring,ela,339.45,1
2003459,1024,2025,spring,ela,328.27,1
2003460,1089,2025,spring,ela,283.27,1
2003461,1003,2025,spring,ela,283.16,1
2003462,1023,2025,spring,ela,281.64,1
2003463,1043,2025,spring,ela,226.87,0
2003464,1032,2025,spring,ela,311.69,1
2003465,1066,2025,spring,ela,254.19,0
2003466,1090,2025,spring,ela,301.68,0
2003467,1005,2025,spring,ela,279.39,0
2003468,1072,2025,spring,ela,313.66,1
2003469,1031,2025,spring,ela,267.84,0
2003470,1066,2025,spring,ela,298.79,1
2003471,1059,2025,spring,ela,276.01,0
2003472,1007,2025,spring,ela,273.79,0
2003473,1024,2025,spring,ela,280.37,0
2003474,1016,2025,spring,ela,284.88,1
2003475,1033,2025,spring,ela,321.68,1
2003476,1082,2025,spring,ela,245.58,0
2003477,1004,2025,spring,ela,271.84,0
2003478,1080,2025,spring,ela,277.6,0
2003479,1083,2025,spring,ela,226.33,0
2003480,1064,2025,spring,ela,255.08,0
2003481,1049,2025,spring,ela,259.55,0
2003482,1070,2025,spring,ela,264.0,1
2003483,1028,2025,spring,ela,269.69,0
2003484,1071,2025,spring,ela,321.94,1
2003485,1078,2025,spring,ela,316.12,1
2003486,1064,2025,spring,ela,222.89,0
2003487,1067,2025,spring,ela,333.53,1
2003488,1080,2025,spring,ela,312.68,1
2003489,1047,2025,spring,ela,304.35,0
2003490,1032,2025,spring,ela,304.94,1
2003491,1067,2025,spring,ela,323.2,1
2003492,1090,2025,spring,ela,320.31,1
2003493,1009,2025,spring,ela,255.69,0
2003494,1040,2025,spring,ela,306.4,0
2003495,1038,2025,spring,ela,262.99,0
2003496,1060,2025,spring,ela,267.64,0
2003497,1057,2025,spring,ela,306.63,1
2003498,1078,2025,spring,ela,298.91,1
2003499,1083,2025,spring,ela,246.09,0
2003500,1075,2025,spring,ela,326.47,1
2003501,1056,2025,spring,ela,311.83,1
2003502,1071,2025,spring,ela,322.3,1
2003503,1049,2025,spring,ela,282.41,1
2003504,1069,2025,spring,ela,310.69,1
2003505,1050,2025,spring,ela,281.65,1
2003506,1074,2025,spring,ela,224.74,0
2003507,1009,2025,spring,ela,203.21,0
2003508,1063,2025,spring,ela,260.19,0
2003509,1038,2025,spring,ela,287.98,1
2003510,1090,2025,spring,ela,310.86,0
2003511,1090,2025,spring,ela,321.91,1
2003512,1057,2025,spring,ela,252.59,0
2003513,1072,2025,spring,ela,304.96,1
2003514,1004,2025,spring,ela,278.36,0
2003515,1066,2025,spring,ela,257.99,0
2003516,1075,2025,spring,ela,314.05,1
2003517,1065,2025,spring,ela,271.2,0
2003518,1062,2025,spring,ela,281.03,1
2003519,1070,2025,spring,ela,271.68,1
2003520,1056,2025,spring,ela,286.25,0
2003521,1028,2025,spring,ela,270.21,0
2003522,1045,2025,spring,ela,249.2,0
2003523,1056,2025,spring,ela,308.75,1
2003524,1039,2025,spring,ela,260.07,0
2003525,1032,2025,spring,ela,323.28,1
2003526,1008,2025,spring,ela,268.86,1
2003527,1035,2025,spring,ela,273.77,1
2003528,1048,2025,spring,ela,259.24,0
2003529,1012,2025,spring,ela,358.27,1
2003530,1078,2025,spring,ela,335.18,1
2003531,1060,2025,spring,ela,292.79,0
2003532,1053,2025,spring,ela,242.36,0
2003533,1037,2025,spring,ela,308.27,1
2003534,1074,2025,spring,ela,254.72,0
2003535,1086,2025,spring,ela,318.6,1
2003536,1065,2025,spring,ela,293.7,1
2003537,1024,2025,spring,ela,297.56,0
2003538,1005,2025,spring,ela,313.05,1
2003539,1041,2025,spring,ela,238.6,0
2003540,1033,2025,spring,ela,308.37,1
2003541,1053,2025,spring,ela,272.08,1
2003542,1004,2025,spring,ela,270.63,0
2003543,1025,2025,spring,ela,241.72,0
2003544,1089,2025,spring,ela,286.74,1
2003545,1042,2025,spring,ela,247.03,0
2003546,1060,2025,spring,ela,301.0,0
2003547,1004,2025,spring,ela,288.07,1
2003548,1011,2025,spring,ela,237.78,0
2003549,1056,2025,spring,ela,276.31,0
2003550,1010,2025,spring,ela,233.03,0
2003551,1042,2025,spring,ela,275.09,0
2003552,1054,2025,spring,ela,292.29,1
2003553,1090,2025,spring,ela,292.56,0
2003554,1015,2025,spring,ela,259.12,0
2003555,1016,2025,spring,ela,307.39,1
2003556,1024,2025,spring,ela,304.1,0
2003557,1087,2025,spring,ela,267.32,0
2003558,1069,2025,spring,ela,276.02,0
2003559,1029,2025,spring,ela,319.62,1
2003560,1041,2025,spring,ela,299.14,1
2003561,1026,2025,spring,ela,283.36,1
2003562,1059,2025,spring,ela,336.03,1
2003563,1034,2025,spring,ela,259.36,0
2003564,1056,2025,spring,ela,290.75,0
2003565,1016,2025,spring,ela,267.23,0
2003566,1032,2025,spring,ela,266.13,0
2003567,1012,2025,spring,ela,328.97,1
2003568,1038,2025,spring,ela,286.0,1
2003569,1044,2025,spring,ela,261.21,0
2003570,1027,2025,spring,ela,230.51,0
2003571,1049,2025,spring,ela,284.09,0
2003572,1009,2025,spring,ela,248.77,0
2003573,1063,2025,spring,ela,278.11,1
2003574,1014,2025,spring,ela,310.89,1
2003575,1026,2025,spring,ela,254.4,0
2003576,1031,2025,spring,ela,321.31,1
2003577,1058,2025,spring,ela,258.72,0
2003578,1033,2025,spring,ela,321.5,1
2003579,1066,2025,spring,ela,267.96,0
2003580,1009,2025,spring,ela,229.53,0
2003581,1038,2025,spring,ela,269.54,0
2003582,1028,2025,spring,ela,264.33,0
2003583,1004,2025,spring,ela,241.02,0
2003584,1016,2025,spring,ela,255.48,0
2003585,1076,2025,spring,ela,255.29,1
2003586,1090,2025,spring,ela,311.81,0
2003587,1054,2025,spring,ela,273.93,1
2003588,1041,2025,spring,ela,289.4,1
2003589,1087,2025,spring,ela,260.08,0
2003590,1004,2025,spring,ela,274.08,0
2003591,1082,2025,spring,ela,243.0,0
2003592,1012,2025,spring,ela,323.35,1
2003593,1002,2025,spring,ela,232.89,0
2003594,1078,2025,spring,ela,282.05,0
2003595,1027,2025,spring,ela,273.65,1
2003596,1056,2025,spring,ela,306.34,1
2003597,1085,2025,spring,ela,283.07,1
2003598,1089,2025,spring,ela,225.03,0
2003599,1040,2025,spring,ela,279.12,0
2003600,1047,2025,spring,ela,277.57,0
2003601,1014,2025,spring,ela,300.68,0
2003602,1001,2025,spring,ela,263.38,0
2003603,1078,2025,spring,ela,343.39,1
2003604,1044,2025,spring,ela,264.85,1
2003605,1078,2025,spring,ela,304.03,1
2003606,1043,2025,spring,ela,247.65,0
2003607,1040,2025,spring,ela,275.22,0
2003608,1059,2025,spring,ela,268.8,0
2003609,1033,2025,spring,ela,276.2,0
2003610,1039,2025,spring,ela,245.92,0
2003611,1039,2025,spring,ela,237.19,0
2003612,1040,2025,spring,ela,268.82,0
2003613,1057,2025,spring,ela,294.41,1
2003614,1021,2025,spring,ela,257.31,0
2003615,1034,2025,spring,ela,262.59,0
2003616,1044,2025,spring,ela,242.61,0
2003617,1014,2025,spring,ela,325.13,1
2003618,1060,2025,spring,ela,292.8,0
2003619,1016,2025,spring,ela,280.73,0
2003620,1077,2025,spring,ela,252.78,0
2003621,1028,2025,spring,ela,289.47,0
2003622,1003,2025,spring,ela,267.68,0
2003623,1086,2025,spring,ela,306.28,1
2003624,1002,2025,spring,ela,233.52,0
2003625,1062,2025,spring,ela,266.61,0
2003626,1044,2025,spring,ela,281.32,1
2003627,1086,2025,spring,ela,309.99,0
2003628,1057,2025,spring,ela,280.16,0
2003629,1040,2025,spring,ela,282.06,0
2003630,1069,2025,spring,ela,288.72,0
2003631,1060,2025,spring,ela,245.31,0
2003632,1022,2025,spring,ela,241.06,0
2003633,1005,2025,spring,ela,356.29,1
2003634,1072,2025,spring,ela,333.01,1
2003635,1003,2025,spring,ela,254.56,0
2003636,1060,2025,spring,ela,296.29,0
2003637,1047,2025,spring,ela,346.75,1
2003638,1057,2025,spring,ela,331.0,1
2003639,1071,2025,spring,ela,306.28,1
2003640,1065,2025,spring,ela,261.56,0
2003641,1085,2025,spring,ela,272.02,1
2003642,1053,2025,spring,ela,258.07,0
2003643,1009,2025,spring,ela,244.11,0
2003644,1084,2025,spring,ela,257.46,0
2003645,1014,2025,spring,ela,355.0,1
2003646,1049,2025,spring,ela,267.06,0
2003647,1074,2025,spring,ela,250.07,0
2003648,1067,2025,spring,ela,279.36,0
2003649,1001,2025,spring,ela,279.05,0
2003650,1084,2025,spring,ela,265.79,1
2003651,1085,2025,spring,ela,266.88,0
2003652,1024,2025,spring,ela,320.1,1
2003653,1076,2025,spring,ela,235.96,0
2003654,1086,2025,spring,ela,272.86,0
2003655,1001,2025,spring,ela,299.96,1
2003656,1053,2025,spring,ela,266.27,1
2003657,1053,2025,spring,ela,285.0,1
2003658,1035,2025,spring,ela,268.76,1
2003659,1012,2025,spring,ela,283.91,0
2003660,1047,2025,spring,ela,281.65,0
2003661,1011,2025,spring,ela,245.23,0
2003662,1033,2025,spring,ela,261.31,0
2003663,1076,2025,spring,ela,250.53,0
2003664,1059,2025,spring,ela,242.67,0
2003665,1014,2025,spring,ela,287.27,0
2003666,1031,2025,spring,ela,332.75,1
2003667,1006,2025,spring,ela,305.79,1
2003668,1002,2025,spring,ela,273.68,1
2003669,1081,2025,spring,ela,272.93,1
2003670,1079,2025,spring,ela,283.14,1
2003671,1079,2025,spring,ela,284.49,0
2003672,1035,2025,spring,ela,250.63,0
2003673,1033,2025,spring,ela,274.95,0
2003674,1012,2025,spring,ela,295.67,1
2003675,1025,2025,spring,ela,256.31,0
2003676,1009,2025,spring,ela,227.01,0
2003677,1052,2025,spring,ela,271.96,1
2003678,1043,2025,spring,ela,277.36,1
2003679,1048,2025,spring,ela,268.81,1
2003680,1086,2025,spring,ela,301.23,1
2003681,1019,2025,spring,ela,278.12,1
2003682,1017,2025,spring,ela,303.35,1
2003683,1031,2025,spring,ela,309.45,1
2003684,1075,2025,spring,ela,316.5,1
2003685,1062,2025,spring,ela,291.85,1
2003686,1067,2025,spring,ela,319.39,1
2003687,1027,2025,spring,ela,250.18,0
2003688,1078,2025,spring,ela,265.51,0
2003689,1063,2025,spring,ela,290.78,1
2003690,1052,2025,spring,ela,244.05,0
2003691,1036,2025,spring,ela,246.02,0
2003692,1060,2025,spring,ela,294.23,1
2003693,1005,2025,spring,ela,354.77,1
2003694,1044,2025,spring,ela,290.6,1
2003695,1034,2025,spring,ela,266.56,0
2003696,1053,2025,spring,ela,265.06,0
2003697,1066,2025,spring,ela,284.67,1
2003698,1049,2025,spring,ela,250.82,0
2003699,1078,2025,spring,ela,315.98,1
2003700,1013,2025,spring,ela,267.93,1
2003701,1063,2025,spring,ela,290.11,1
2003702,1045,2025,spring,ela,252.09,0
2003703,1056,2025,spring,ela,304.01,0
2003704,1090,2025,spring,ela,278.88,0
