student_id,birth_year,grade_level,gender,race_ethnicity,frpl_flag,ell_flag,iep_flag
2003472,2009,6,F,White,0,1,0
2003473,2013,9,M,White,1,1,0
2003474,2013,7,F,Hispanic,1,0,1
2003475,2012,11,F,Black,1,0,0
2003476,2014,4,F,White,0,0,1
2003477,2008,6,M,White,1,0,0
2003478,2007,7,F,Hispanic,0,0,0
2003479,2014,5,M,Multi,1,0,0
2003480,2014,5,F,White,0,0,1
2003481,2015,8,M,Black,1,0,0
2003482,2010,4,M,Other,1,0,0
2003483,2011,10,F,White,0,0,0
2003484,2009,6,M,Other,1,0,0
2003485,2007,10,F,Hispanic,0,0,0
2003486,2009,3,F,White,0,0,0
2003487,2013,10,M,Hispanic,0,0,0
2003488,2014,7,F,White,0,0,0
2003489,2010,11,F,White,0,0,0
2003490,2014,9,M,Multi,1,0,0
2003491,2013,11,M,Black,0,0,0
2003492,2011,9,M,Hispanic,0,0,0
2003493,2009,4,M,White,1,0,0
2003494,2014,12,F,White,0,0,0
2003495,2012,6,M,Hispanic,1,0,1
2003496,2012,11,F,Hispanic,1,0,0
2003497,2015,8,F,White,0,0,0
2003498,2013,9,F,White,1,0,0
2003499,2013,4,F,Black,0,0,0
2003500,2012,11,F,White,0,0,1
2003501,2014,10,M,White,1,0,0
2003502,2014,7,M,Black,0,0,0
2003503,2010,7,M,White,0,0,0
2003504,2012,10,F,White,0,0,0
2003505,2012,4,M,White,0,0,0
2003506,2010,5,F,Black,0,0,0
2003507,2014,4,F,Black,1,0,0
2003508,2008,8,M,White,1,0,0
2003509,2015,6,M,White,0,0,0
2003510,2012,12,M,White,1,1,0
2003511,2009,11,F,White,0,0,0
2003512,2010,8,F,Other,1,1,0
2003513,2008,10,F,Other,0,1,1
2003514,2010,8,F,Hispanic,0,0,0
2003515,2007,7,M,White,1,0,0
2003516,2013,10,M,Black,1,0,0
2003517,2013,6,F,White,0,0,0
2003518,2014,6,F,White,1,0,0
2003519,2015,4,F,Hispanic,0,0,0
2003520,2012,11,M,Black,0,0,1
2003521,2013,10,F,White,1,0,0
2003522,2007,3,M,Hispanic,1,0,0
2003523,2011,11,M,Black,0,0,0
2003524,2014,5,F,Black,0,1,0
2003525,2015,11,F,White,0,0,0
2003526,2009,4,F,Black,0,0,1
2003527,2014,4,F,White,0,0,1
2003528,2009,5,M,Black,0,0,0
2003529,2011,12,F,White,0,0,0
2003530,2013,12,M,White,1,0,0
2003531,2009,9,F,Asian,1,0,0
2003532,2012,3,F,White,1,0,0
2003533,2012,9,M,Hispanic,0,0,0
2003534,2012,5,M,Black,0,0,1
2003535,2015,10,M,Black,0,0,0
2003536,2007,8,F,Hispanic,0,0,0
2003537,2008,11,M,White,0,0,0
2003538,2011,10,F,White,0,0,0
2003539,2013,6,M,White,0,0,0
2003540,2007,10,M,Hispanic,0,0,0
2003541,2014,5,M,White,1,0,0
2003542,2012,6,F,White,0,0,0
2003543,2011,5,F,Hispanic,0,0,0
2003544,2015,5,M,Black,0,0,0
2003545,2011,7,F,Black,1,0,0
2003546,2009,11,M,Black,1,0,0
2003547,2007,7,M,Hispanic,1,0,0
2003548,2008,4,F,White,1,0,0
2003549,2007,10,F,Black,1,0,0
2003550,2015,3,F,White,1,0,0
2003551,2010,8,F,Black,1,0,0
2003552,2011,5,M,Multi,1,0,0
2003553,2015,12,M,White,1,0,1
2003554,2008,7,M,Black,1,0,0
2003555,2012,7,M,White,1,0,0
2003556,2009,12,F,White,0,0,0
2003557,2009,7,M,Hispanic,0,1,1
2003558,2011,10,M,White,0,0,0
2003559,2013,7,M,Hispanic,0,0,0
2003560,2008,8,M,White,0,0,0
2003561,2009,7,F,White,0,0,0
2003562,2009,8,M,White,0,0,0
2003563,2013,7,M,White,0,0,0
2003564,2010,9,F,White,1,0,0
2003565,2008,7,F,Black,0,0,1
2003566,2008,9,M,Black,0,0,0
2003567,2012,10,M,Black,0,0,0
2003568,2008,6,M,Multi,1,0,0
2003569,2012,4,M,White,0,0,0
2003570,2012,3,F,White,1,0,0
2003571,2013,8,F,White,1,0,0
2003572,2015,5,F,Black,0,0,0
2003573,2008,6,F,White,0,0,0
2003574,2009,10,X,White,0,0,0
2003575,2010,7,M,White,1,0,0
2003576,2009,9,M,Hispanic,0,0,0
2003577,2007,4,M,Other,0,0,0
2003578,2015,10,M,White,1,0,0
2003579,2015,8,F,Hispanic,1,1,0
2003580,2007,3,M,White,0,0,0
2003581,2011,7,M,Black,0,0,1
2003582,2008,12,M,White,0,0,0
2003583,2007,7,M,White,0,0,0
2003584,2011,6,F,White,1,0,0
2003585,2011,3,M,Black,0,0,0
2003586,2008,12,F,White,0,0,0
2003587,2012,5,M,Multi,1,0,0
2003588,2011,8,M,White,1,0,0
2003589,2009,7,F,Asian,0,0,1
2003590,2012,8,F,White,0,0,1
2003591,2011,4,M,Black,1,0,0
2003592,2008,11,F,White,0,0,1
2003593,2015,4,M,Asian,1,0,0
2003594,2012,9,M,White,1,0,0
2003595,2013,5,M,White,1,0,0
2003596,2013,9,M,Black,1,0,0
2003597,2011,3,F,White,0,0,0
2003598,2014,4,M,Asian,0,0,0
2003599,2007,12,F,Hispanic,1,1,0
2003600,2009,9,M,Black,0,0,0
2003601,2009,11,M,White,1,0,0
2003602,2008,6,F,Black,1,0,0
2003603,2007,10,F,White,0,0,0
2003604,2014,3,F,White,0,0,0
2003605,2014,10,M,Black,0,0,0
2003606,2007,4,M,Hispanic,1,0,0
2003607,2012,9,F,Hispanic,1,0,1
2003608,2011,7,F,Asian,1,0,0
2003609,2010,9,F,White,0,1,0
2003610,2012,5,M,Other,1,0,0
2003611,2015,4,M,Hispanic,1,0,0
2003612,2012,10,F,Asian,1,0,0
2003613,2008,7,X,Hispanic,1,0,1
2003614,2008,4,M,Black,0,0,0
2003615,2010,7,X,Black,0,0,0
2003616,2013,3,F,Hispanic,0,0,0
2003617,2010,11,M,White,0,0,0
2003618,2014,12,F,White,0,0,0
2003619,2011,7,F,Hispanic,0,0,0
2003620,2015,6,M,White,1,1,0
2003621,2013,9,F,White,1,0,1
2003622,2007,8,F,Hispanic,1,0,0
2003623,2008,10,M,White,1,0,0
2003624,2007,5,F,White,0,0,0
2003625,2011,6,F,Black,0,0,0
2003626,2007,5,M,Hispanic,1,0,0
2003627,2010,12,M,Hispanic,1,0,0
2003628,2009,7,F,Hispanic,0,0,0
2003629,2015,9,F,White,0,1,0
2003630,2007,10,F,White,1,1,0
2003631,2014,9,F,White,0,0,1
2003632,2008,3,M,Black,0,0,0
2003633,2012,12,F,Hispanic,0,0,0
2003634,2011,11,F,Multi,0,0,1
2003635,2013,6,F,White,1,0,0
2003636,2008,12,F,White,1,0,0
2003637,2010,11,F,White,0,0,0
2003638,2015,8,F,Other,1,0,0
2003639,2012,7,F,Black,0,0,0
2003640,2010,6,F,Black,0,0,1
2003641,2014,5,F,Black,1,0,0
2003642,2008,5,M,White,1,1,0
2003643,2011,4,X,Asian,1,0,0
2003644,2014,4,F,Hispanic,0,0,0
2003645,2009,12,M,Asian,0,1,0
2003646,2010,6,X,White,1,0,0
2003647,2012,5,F,Multi,0,0,0
2003648,2015,11,F,Multi,1,0,0
2003649,2009,8,F,Asian,0,0,1
2003650,2010,3,M,White,1,0,0
2003651,2014,5,F,White,1,0,1
2003652,2015,10,F,White,1,0,0
2003653,2009,5,F,Black,0,0,0
2003654,2011,9,F,Black,1,0,0
2003655,2014,8,M,White,0,0,0
2003656,2010,3,M,Black,1,0,0
2003657,2014,4,F,White,0,0,0
2003658,2008,3,F,Other,0,0,0
2003659,2013,11,F,White,1,0,0
2003660,2011,10,F,White,0,0,0
2003661,2007,4,M,White,0,0,0
2003662,2010,9,M,White,1,0,0
2003663,2010,4,F,White,0,0,0
2003664,2011,6,M,Multi,1,0,0
2003665,2014,9,M,Black,0,1,0
2003666,2013,11,M,White,0,0,0
2003667,2009,5,M,White,0,0,0
2003668,2015,5,M,Black,1,0,0
2003669,2014,3,F,White,0,0,0
2003670,2013,7,M,Other,0,0,1
2003671,2010,8,F,Other,1,1,0
2003672,2008,4,F,White,1,0,0
2003673,2008,9,F,Asian,0,0,0
2003674,2008,9,M,Asian,1,0,1
2003675,2014,4,F,White,1,1,0
2003676,2015,3,M,White,0,0,0
2003677,2012,4,M,Black,0,0,0
2003678,2009,4,M,White,1,0,0
2003679,2014,4,M,Hispanic,1,0,0
2003680,2012,10,F,Black,0,0,1
2003681,2013,5,F,White,0,0,1
2003682,2013,8,M,White,0,0,0
2003683,2008,10,M,White,0,0,0
2003684,2013,9,M,White,0,0,0
2003685,2011,7,F,White,0,0,0
2003686,2011,10,M,White,0,0,0
2003687,2013,3,F,Black,1,0,0
2003688,2013,9,F,Asian,0,0,0
2003689,2009,6,F,White,0,0,0
2003690,2009,4,M,Black,1,0,0
2003691,2007,4,F,Black,0,0,0
2003692,2007,9,M,Black,0,0,0
2003693,2009,12,M,Asian,0,0,0
2003694,2010,4,M,Hispanic,0,0,0
2003695,2010,6,M,White,0,0,0
2003696,2015,5,F,Hispanic,1,0,0
2003697,2009,7,M,White,0,0,0
2003698,2008,7,M,White,0,1,0
2003699,2010,9,F,White,1,0,0
2003700,2015,4,M,Asian,0,0,0
2003701,2011,8,M,Black,1,0,0
2003702,2013,4,M,White,1,0,0
2003703,2015,11,F,White,1,0,0
2003704,2013,9,F,Hispanic,0,0,1
2003705,2011,11,M,Black,0,0,0
2003706,2011,10,F,White,0,0,0
2003707,2008,9,M,Black,0,0,0
2003708,2008,6,F,Black,0,0,1
2003709,2013,11,F,White,0,0,0
2003710,2014,6,M,White,1,0,1
2003711,2010,5,F,Black,1,0,0
2003712,2007,5,M,Black,1,1,0
2003713,2014,8,F,White,0,0,0
2003714,2014,8,M,Black,1,0,0
2003715,2009,5,M,Hispanic,1,0,0
2003716,2010,8,F,Hispanic,0,0,0
2003717,2007,5,M,White,1,0,0
2003718,2011,12,F,Black,0,0,0
2003719,2013,3,M,White,1,0,0
2003720,2015,3,M,White,1,0,0
2003721,2008,6,F,White,1,0,0
2003722,2007,12,M,White,1,0,0
2003723,2008,5,F,White,0,1,0
2003724,2013,12,M,White,0,0,0
2003725,2009,6,F,White,1,0,0
2003726,2007,6,F,White,1,0,0
2003727,2014,4,F,Hispanic,1,0,0
2003728,2012,10,F,Asian,1,1,1
2003729,2008,11,M,Black,1,0,0
2003730,2012,11,M,Black,1,0,1
2003731,2009,4,F,White,1,0,0
2003732,2015,9,M,White,0,0,0
2003733,2014,7,M,Hispanic,0,0,0
2003734,2008,5,M,Hispanic,1,0,0
2003735,2007,10,F,White,0,1,1
2003736,2014,9,F,Other,1,0,0
2003737,2011,11,F,White,1,0,0
2003738,2013,11,M,White,1,0,0
2003739,2014,11,M,Black,1,0,1
2003740,2014,4,F,Hispanic,1,0,0
2003741,2015,9,M,White,0,0,1
2003742,2015,7,F,White,0,1,1
2003743,2015,4,M,White,0,0,0
2003744,2013,3,F,White,0,0,0
2003745,2015,5,M,Asian,1,1,0
2003746,2015,11,M,White,0,0,1
2003747,2015,9,F,White,0,0,0
2003748,2008,10,M,White,0,0,0
2003749,2013,12,F,White,0,0,1
2003750,2015,3,M,White,1,0,0
2003751,2008,7,F,White,0,0,0
2003752,2010,10,F,White,1,1,0
2003753,2010,10,M,White,1,0,0
2003754,2015,9,M,Asian,0,0,0
2003755,2012,4,M,White,0,0,0
2003756,2015,4,M,Hispanic,0,0,0
2003757,2008,7,F,White,0,0,0
2003758,2007,8,M,White,0,0,0
2003759,2008,6,F,White,0,0,0
2003760,2008,9,F,Hispanic,0,0,0
2003761,2010,5,F,Black,0,0,0
2003762,2014,6,M,White,0,0,0
2003763,2010,4,F,White,0,0,0
2003764,2014,8,M,White,0,0,0
2003765,2007,10,F,White,1,0,0
2003766,2007,12,M,Black,0,0,0
2003767,2014,5,F,White,1,0,1
2003768,2010,9,F,White,0,0,1
2003769,2015,3,M,White,0,0,0
2003770,2010,8,F,Hispanic,0,0,0
2003771,2012,11,M,Black,0,0,0
2003772,2007,3,F,White,0,0,0
2003773,2010,6,F,Black,1,0,0
2003774,2015,4,M,White,1,0,1
2003775,2007,8,M,Hispanic,0,0,0
2003776,2014,11,F,Black,0,0,0
2003777,2014,7,F,Black,0,0,0
2003778,2010,10,M,White,1,0,0
2003779,2009,6,F,White,0,0,0
2003780,2010,11,F,Asian,0,0,0
2003781,2010,5,F,White,0,0,0
2003782,2007,8,F,White,0,1,0
2003783,2010,6,M,Hispanic,1,0,1
2003784,2009,8,F,White,0,0,0
2003785,2007,5,M,Asian,0,0,0
2003786,2007,8,F,Black,0,0,1
2003787,2015,5,F,White,1,0,1
2003788,2010,10,F,Black,1,0,0
2003789,2011,5,M,Other,0,0,0
2003790,2014,6,F,Multi,0,0,0
2003791,2013,3,M,Black,1,0,1
2003792,2009,7,M,Hispanic,1,0,0
2003793,2012,3,F,White,0,0,0
2003794,2011,7,M,White,1,0,1
2003795,2012,11,F,White,0,0,0
2003796,2012,9,M,Black,1,0,0
2003797,2009,8,F,Black,0,0,0
2003798,2014,5,F,Other,0,0,0
2003799,2015,11,M,White,0,0,0
2003800,2012,3,F,White,0,0,1
2003801,2013,4,M,White,0,0,0
2003802,2007,3,M,Hispanic,1,0,0
2003803,2014,6,M,White,0,0,0
2003804,2015,4,F,Hispanic,0,0,1
2003805,2015,4,M,Hispanic,0,0,0
2003806,2012,11,M,White,1,0,0
2003807,2007,8,M,White,1,0,0
2003808,2013,10,M,Multi,0,0,1
2003809,2008,8,M,White,1,1,1
2003810,2007,10,F,White,0,1,0
2003811,2007,10,M,Multi,0,0,0
2003812,2012,7,M,White,1,0,0
2003813,2014,11,F,Black,0,0,0
2003814,2010,4,M,White,1,0,0
2003815,2015,12,M,Multi,0,0,0
2003816,2007,7,F,Asian,0,0,0
2003817,2011,4,M,White,0,1,0
2003818,2008,11,F,Multi,0,0,0
2003819,2008,9,F,Hispanic,0,1,0
2003820,2008,8,M,Hispanic,0,0,0
2003821,2011,5,M,Hispanic,0,0,0
2003822,2012,9,M,White,0,1,0
2003823,2011,11,F,Black,1,1,0
2003824,2007,6,M,White,0,0,1
2003825,2014,4,M,White,1,0,0
2003826,2013,4,M,White,1,1,0
2003827,2009,10,M,White,1,0,0
2003828,2013,9,F,Black,0,0,1
2003829,2013,5,M,White,0,0,0
2003830,2009,7,F,White,1,0,0
2003831,2015,4,F,White,1,0,1
2003832,2010,6,M,White,0,0,0
2003833,2009,11,F,White,0,0,0
2003834,2008,5,M,White,1,0,0
2003835,2007,12,M,White,0,0,0
2003836,2015,9,F,White,0,0,0
2003837,2009,3,X,White,0,0,0
2003838,2014,6,M,Black,1,0,0
2003839,2008,6,X,White,1,0,0
2003840,2008,8,M,White,0,0,1
2003841,2012,12,F,Asian,1,0,0
2003842,2008,5,M,Black,0,0,0
2003843,2009,4,M,White,0,0,0
2003844,2015,10,M,Black,0,0,0
2003845,2012,9,F,White,0,0,0
2003846,2014,6,F,Asian,0,1,0
2003847,2009,9,F,White,0,0,0
2003848,2010,7,F,Multi,0,0,1
2003849,2013,11,F,White,0,0,1
2003850,2013,12,X,Hispanic,0,0,0
2003851,2010,6,M,Black,0,0,0
2003852,2012,10,F,Hispanic,0,0,0
2003853,2007,8,M,Hispanic,0,0,0
2003854,2014,10,M,Black,0,0,0
2003855,2007,6,M,Black,0,0,0
2003856,2011,6,F,White,0,0,0
2003857,2009,3,F,White,0,0,0
2003858,2007,11,F,White,1,0,0
2003859,2014,8,F,Black,0,0,0
2003860,2010,6,M,Black,0,0,0
2003861,2008,8,M,White,1,0,1
2003862,2012,12,F,Hispanic,0,0,0
2003863,2013,11,M,Black,0,1,0
2003864,2012,11,F,Black,1,0,0
2003865,2014,6,M,White,1,0,1
2003866,2015,9,X,Black,0,0,0
2003867,2015,8,M,White,1,0,0
2003868,2012,11,M,Hispanic,0,1,0
2003869,2010,10,M,White,0,0,0
2003870,2012,8,F,Hispanic,0,0,0
2003871,2013,7,M,White,1,0,0
2003872,2014,10,F,Black,1,0,0
2003873,2012,8,F,Black,0,0,0
2003874,2015,4,F,White,0,1,0
2003875,2007,3,F,Hispanic,0,0,0
2003876,2008,12,M,White,0,0,1
2003877,2008,5,F,White,0,0,0
2003878,2010,11,M,Black,0,0,0
2003879,2010,4,M,Hispanic,1,0,0
2003880,2008,4,F,White,0,0,0
2003881,2011,3,M,White,1,0,0
2003882,2014,5,F,Black,1,0,0
2003883,2013,12,F,White,0,1,0
2003884,2010,8,M,Black,1,0,0
2003885,2014,3,F,White,0,0,0
2003886,2010,10,F,Hispanic,1,0,0
2003887,2007,12,F,Multi,0,0,0
2003888,2013,4,F,White,1,0,0
2003889,2013,8,M,White,1,0,0
2003890,2012,12,F,White,1,1,0
2003891,2012,6,F,White,0,0,0
2003892,2014,6,M,White,1,0,0
2003893,2007,9,M,Black,0,0,0
2003894,2012,12,M,Black,0,0,0
2003895,2009,12,F,White,1,0,0
2003896,2013,10,M,White,0,0,0
2003897,2013,5,X,White,1,0,0
2003898,2008,7,M,White,0,0,0
2003899,2011,4,M,Hispanic,0,1,0
2003900,2007,6,M,White,0,0,0
2003901,2014,12,F,Other,0,0,0
2003902,2007,3,F,Hispanic,0,0,0
2003903,2010,4,F,White,0,0,0
2003904,2011,3,F,Hispanic,1,0,0
2003905,2011,4,F,Multi,0,1,0
2003906,2010,9,F,Hispanic,1,0,0
2003907,2010,6,M,Other,1,0,0
2003908,2007,10,M,White,0,1,1
2003909,2015,8,F,White,0,1,0
2003910,2011,12,M,White,1,0,0
2003911,2013,6,M,White,1,0,0
2003912,2008,6,F,White,1,0,0
2003913,2009,3,F,White,0,0,0
2003914,2011,12,F,Asian,1,0,0
2003915,2012,11,M,Black,1,0,0
2003916,2014,5,F,Hispanic,1,0,0
2003917,2011,5,M,White,0,1,0
2003918,2007,12,M,Multi,0,1,0
2003919,2014,8,F,Hispanic,0,0,0
2003920,2009,12,M,White,0,0,1
2003921,2013,6,M,White,1,0,0
2003922,2015,4,M,White,1,0,1
2003923,2011,8,M,White,1,0,0
2003924,2008,11,F,Black,1,0,1
2003925,2012,4,M,White,1,0,0
2003926,2013,10,F,Black,0,1,0
2003927,2013,3,F,Hispanic,1,0,0
2003928,2010,10,M,White,0,0,0
2003929,2013,11,M,White,1,0,1
2003930,2011,11,F,Black,1,0,0
2003931,2009,9,M,White,1,0,0
2003932,2011,8,M,Asian,0,0,0
2003933,2009,4,F,Black,1,0,1
2003934,2015,8,M,Black,0,0,0
2003935,2012,12,M,Hispanic,0,1,0
2003936,2008,6,M,White,0,0,0
2003937,2015,5,M,Hispanic,1,0,0
2003938,2007,11,F,White,0,1,0
2003939,2015,8,F,White,0,0,0
2003940,2013,12,M,Black,0,0,0
2003941,2007,3,M,Multi,0,0,0
2003942,2009,4,F,Multi,0,0,0
2003943,2008,9,M,White,0,0,0
2003944,2015,10,M,Hispanic,1,0,1
2003945,2012,12,M,Black,0,0,0
2003946,2012,5,M,Other,1,0,0
2003947,2007,5,F,Hispanic,0,0,0
2003948,2013,4,F,Other,0,0,0
2003949,2010,10,F,Multi,1,0,0
2003950,2011,4,F,Hispanic,1,1,0
2003951,2007,12,F,Black,0,1,0
2003952,2007,8,F,Other,0,0,0
2003953,2012,9,F,Asian,1,0,0
2003954,2013,5,M,White,0,0,0
2003955,2014,10,F,White,1,0,0
2003956,2011,5,M,Asian,0,0,0
2003957,2014,4,F,White,1,0,0
2003958,2014,3,M,White,0,0,0
2003959,2013,4,F,White,0,0,0
2003960,2007,6,M,Multi,0,0,0
2003961,2014,4,M,White,0,0,0
2003962,2015,10,M,White,1,0,0
2003963,2014,6,M,White,1,0,0
2003964,2015,3,F,Hispanic,1,0,0
2003965,2007,11,F,White,1,0,0
2003966,2011,7,M,White,0,0,0
2003967,2011,9,M,White,0,0,0
2003968,2009,9,M,Other,0,0,0
2003969,2014,10,M,Black,1,0,0
2003970,2015,3,M,White,0,0,0
2003971,2015,6,F,Asian,0,0,0
2003972,2013,5,M,Asian,1,0,0
2003973,2012,8,M,White,1,0,0
2003974,2014,12,F,White,0,0,0
2003975,2008,3,F,White,0,0,0
2003976,2011,12,F,Other,1,0,1
2003977,2012,7,F,Hispanic,0,1,0
2003978,2014,11,F,Multi,0,0,0
2003979,2010,12,M,White,1,0,0
2003980,2015,4,F,White,0,1,1
2003981,2010,5,M,White,0,0,0
2003982,2015,10,F,White,1,0,0
2003983,2013,7,M,White,1,0,0
2003984,2007,7,F,Black,0,0,0
2003985,2013,6,M,Other,0,0,0
2003986,2015,4,M,White,0,0,0
2003987,2011,11,M,White,1,0,0
2003988,2008,7,F,White,1,0,1
2003989,2015,3,M,Hispanic,1,0,0
2003990,2009,12,F,Hispanic,0,0,0
2003991,2010,4,M,Hispanic,1,0,0
2003992,2010,11,M,White,0,0,0
2003993,2010,10,M,White,0,0,0
2003994,2010,6,F,White,1,0,0
2003995,2012,6,M,Hispanic,0,0,0
2003996,2010,3,M,Asian,0,0,0
2003997,2009,6,F,Black,0,0,1
2003998,2011,12,F,Black,1,0,0
2003999,2015,11,M,Hispanic,0,0,0
2004000,2013,12,M,Hispanic,0,0,0
2004001,2010,9,M,White,1,0,0
2004002,2012,8,M,Black,1,1,0
2004003,2009,11,M,White,1,0,0
2004004,2011,5,F,Hispanic,1,0,0
2004005,2008,12,F,Asian,0,0,0
2004006,2009,8,F,White,0,0,1
2004007,2012,7,M,Multi,0,0,0
2004008,2011,9,F,Hispanic,0,0,0
2004009,2011,8,F,White,1,1,0
2004010,2010,7,M,White,0,0,1
2004011,2014,12,F,Other,1,0,0
2004012,2012,6,F,Hispanic,1,0,0
2004013,2012,11,M,Black,1,0,0
2004014,2012,5,F,White,1,0,0
2004015,2010,7,F,White,0,0,1
2004016,2008,5,M,Black,0,0,0
2004017,2007,4,M,Black,0,0,0
2004018,2009,3,F,Asian,0,0,0
2004019,2007,8,F,Black,0,0,1
2004020,2010,5,F,Hispanic,1,0,0
2004021,2014,12,M,White,1,0,0
2004022,2012,12,F,Other,0,0,0
2004023,2010,6,M,Black,0,0,0
2004024,2010,3,F,Asian,0,0,0
2004025,2011,10,M,White,0,0,0
2004026,2012,10,M,Black,0,0,0
2004027,2007,6,F,Black,0,0,0
2004028,2013,10,M,Black,1,0,0
2004029,2009,4,F,Hispanic,1,0,0
2004030,2015,7,F,Hispanic,0,0,0
2004031,2008,5,M,Hispanic,0,1,1
2004032,2011,8,M,Hispanic,0,1,0
2004033,2014,3,F,White,0,0,0
2004034,2015,5,F,Black,1,0,0
2004035,2015,4,M,Hispanic,0,0,0
2004036,2009,9,F,Asian,1,0,1
2004037,2010,7,F,White,1,0,0
2004038,2011,10,F,White,0,0,0
2004039,2010,4,M,White,0,0,0
2004040,2014,10,M,White,0,1,0
2004041,2010,8,M,Black,0,0,0
2004042,2014,7,M,Black,1,0,0
2004043,2011,6,M,White,0,0,0
2004044,2013,12,F,Hispanic,0,0,0
2004045,2010,9,M,Black,1,0,0
2004046,2009,11,M,Black,0,1,0
2004047,2007,5,F,White,1,0,0
2004048,2014,8,F,White,0,1,0
2004049,2010,9,F,Black,1,1,0
2004050,2007,9,M,Hispanic,0,0,1
2004051,2011,7,F,White,0,1,1
2004052,2008,5,M,Hispanic,1,0,1
2004053,2014,6,M,White,1,0,0
2004054,2012,12,F,White,0,0,1
2004055,2012,5,M,White,1,0,0
2004056,2015,9,M,Multi,0,1,0
2004057,2009,9,M,White,0,0,0
2004058,2008,11,F,White,1,0,1
2004059,2010,7,F,Other,1,0,0
2004060,2014,5,F,Other,0,1,0
2004061,2015,3,M,Hispanic,0,0,1
2004062,2014,12,F,Black,1,0,0
2004063,2012,7,M,White,0,1,0
2004064,2014,4,F,Hispanic,1,1,0
2004065,2011,3,M,White,0,0,0
2004066,2013,8,M,White,1,0,0
2004067,2011,7,F,White,0,0,1
2004068,2014,4,F,Black,0,0,0
2004069,2008,11,M,Black,1,0,0
2004070,2012,4,M,Black,0,0,0
2004071,2010,6,F,White,0,0,0
2004072,2015,10,M,White,1,0,0
2004073,2015,7,F,White,1,0,1
2004074,2010,3,F,White,0,0,0
2004075,2013,9,M,Asian,0,0,0
2004076,2014,6,F,Black,0,0,0
2004077,2012,10,F,White,1,0,0
2004078,2012,4,F,Asian,0,0,0
2004079,2015,9,M,Hispanic,1,0,0
2004080,2008,11,M,Black,0,1,0
2004081,2008,5,M,Asian,1,0,1
2004082,2012,3,F,White,1,0,1
2004083,2013,7,X,White,0,0,0
2004084,2008,6,F,Black,1,0,0
2004085,2008,9,X,White,0,1,0
2004086,2015,11,F,Black,0,0,0
2004087,2012,12,M,White,0,1,0
2004088,2008,9,F,White,0,0,1
2004089,2010,12,F,Black,0,0,1
2004090,2011,10,F,White,0,0,0
2004091,2011,12,F,Hispanic,1,0,0
2004092,2014,12,F,Asian,0,0,0
2004093,2015,4,F,Black,0,0,1
2004094,2008,3,F,Black,1,1,0
2004095,2007,3,M,White,0,0,0
2004096,2011,9,M,White,0,0,0
2004097,2011,6,F,Black,0,0,1
2004098,2012,10,F,Multi,0,0,0
2004099,2010,11,M,Black,1,0,1
2004100,2011,10,F,White,0,0,0
2004101,2012,7,M,Hispanic,0,0,0
2004102,2010,10,M,White,0,0,0
2004103,2007,9,F,White,0,0,0
2004104,2011,3,F,White,0,0,0
2004105,2015,3,M,Hispanic,1,0,0
2004106,2014,3,M,White,0,0,0
2004107,2009,8,F,White,1,0,0
2004108,2007,10,M,White,0,0,1
2004109,2014,11,M,Asian,0,0,1
2004110,2011,9,M,Black,1,0,0
2004111,2011,12,F,Hispanic,1,1,0
2004112,2011,5,F,Black,0,0,0
2004113,2010,5,M,White,0,0,0
2004114,2008,3,M,Black,0,0,0
2004115,2014,4,F,White,0,0,0
2004116,2013,8,F,White,0,1,0
2004117,2009,10,F,White,0,0,0
2004118,2013,3,M,White,0,0,0
2004119,2008,11,F,White,1,0,0
2004120,2009,10,F,Hispanic,0,0,0
2004121,2008,4,M,White,0,0,1
2004122,2012,6,F,White,1,0,0
2004123,2009,9,X,Black,1,0,0
2004124,2015,11,M,Hispanic,1,0,1
2004125,2014,11,M,Black,1,0,1
2004126,2010,3,M,Hispanic,0,0,0
2004127,2008,3,F,Asian,1,1,0
2004128,2014,7,F,White,1,0,1
2004129,2012,5,F,White,1,0,1
2004130,2015,3,M,Multi,0,0,1
2004131,2012,7,F,Asian,1,0,0
2004132,2007,10,M,White,1,0,0
2004133,2014,8,F,Asian,1,0,0
2004134,2013,8,M,Asian,1,0,0
2004135,2015,9,M,Hispanic,0,0,1
2004136,2015,5,M,White,1,0,0
2004137,2013,9,M,Hispanic,1,0,0
2004138,2012,12,F,Multi,1,0,0
2004139,2008,3,M,White,0,0,0
2004140,2014,9,M,Hispanic,1,0,0
2004141,2010,7,F,White,0,0,0
2004142,2013,6,F,Black,0,0,0
2004143,2015,4,F,Black,0,0,1
2004144,2010,11,F,White,1,0,0
2004145,2012,7,M,Hispanic,0,0,0
2004146,2015,6,F,White,0,0,0
2004147,2007,12,M,White,0,0,0
2004148,2007,12,F,Hispanic,0,0,0
2004149,2009,3,F,Hispanic,1,0,0
2004150,2007,5,F,White,0,0,0
2004151,2012,5,F,Black,0,0,1
2004152,2009,12,F,White,0,0,0
2004153,2010,3,F,Black,0,0,0
2004154,2013,3,F,Asian,0,1,0
2004155,2013,11,F,Hispanic,1,0,1
2004156,2013,10,F,Hispanic,0,0,0
2004157,2014,7,M,White,1,0,0
2004158,2012,5,M,Black,0,0,0
2004159,2010,3,M,White,1,0,0
2004160,2012,7,F,Black,1,0,0
2004161,2007,8,F,Hispanic,0,0,0
2004162,2010,9,F,Black,0,0,0
2004163,2013,6,F,Multi,1,0,1
2004164,2008,3,F,White,0,1,0
